"data","Irradiacao"
2005-08-02,16.3939932874402
2005-08-03,15.4488087878385
2005-08-04,17.1596109700447
2005-08-05,16.9525880890437
2005-08-06,16.0798238510967
2005-08-07,16.241824721158
2005-08-08,7.95922402660366
2005-08-09,10.0422048346939
2005-08-10,11.8321749486891
2005-08-11,16.6710318940987
2005-08-12,17.5039784294074
2005-08-13,15.6594569210852
2005-08-14,17.8339583611329
2005-08-15,16.1355441366101
2005-08-16,16.2250806433621
2005-08-17,16.837727250601
2005-08-18,12.3671646352133
2005-08-19,13.2767315776444
2005-08-20,17.0347552686973
2005-08-21,16.8257707199728
2005-08-22,19.093260938308
2005-08-23,19.3366177145281
2005-08-24,13.0379777632406
2005-08-25,8.15743058098206
2005-08-26,11.9321518736093
2005-08-27,8.32324381874909
2005-08-28,20.0316006029589
2005-08-29,18.8413929145828
2005-08-30,17.0438012451678
2005-08-31,12.7445100726191
2005-09-01,12.0742486910526
2005-09-02,11.4026713401162
2005-09-03,14.44973692194
2005-09-04,15.2227757656756
2005-09-05,12.6505875173859
2005-09-06,4.82068141615595
2005-09-07,4.52000391136228
2005-09-08,5.43903677657323
2005-09-09,15.2147933982101
2005-09-10,21.187800307546
2005-09-11,17.5356632370244
2005-09-12,3.69690198864989
2005-09-13,5.30863609345365
2005-09-14,3.54943934792577
2005-09-15,15.6773363890659
2005-09-16,11.4660704687299
2005-09-17,6.86318336899719
2005-09-18,6.02235636967577
2005-09-19,14.9590576898061
2005-09-20,19.8260123215176
2005-09-21,10.8181366196381
2005-09-22,11.2896584361909
2005-09-23,17.7099311415649
2005-09-24,13.703464491054
2005-09-25,6.05432850582663
2005-09-26,4.5875713316772
2005-09-27,6.91532391936271
2005-09-28,10.0219006905805
2005-09-29,22.6000280644209
2005-09-30,20.1310779655521
2005-10-01,14.4722744151666
2005-10-02,5.38374161852721
2005-10-03,23.9855405678593
2005-10-04,21.5875281804256
2005-10-05,7.49784959390882
2005-10-06,7.58049142039849
2005-10-07,14.6071137387227
2005-10-08,20.2371984351518
2005-10-09,17.7496585036133
2005-10-10,9.00555495255779
2005-10-11,14.7984446524024
2005-10-12,23.1804826175742
2005-10-13,24.9161516201243
2005-10-14,16.8601749793927
2005-10-15,6.28665733235251
2005-10-16,10.2113839879285
2005-10-17,9.82417912962995
2005-10-18,4.33318776608808
2005-10-19,7.39866796768313
2005-10-20,14.2393564000415
2005-10-21,20.4574343611116
2005-10-22,10.0832598526052
2005-10-23,7.80540761693034
2005-10-24,13.3199769016821
2005-10-25,18.0515060413138
2005-10-26,12.3065402390321
2005-10-27,18.6966845880239
2005-10-28,14.9185286201782
2005-10-29,8.92830531250718
2005-10-30,6.0114061393315
2005-10-31,7.90823510930853
2005-11-01,9.25348286128103
2005-11-02,7.99243502418918
2005-11-03,19.5332353279158
2005-11-04,15.823746363101
2005-11-05,20.2568797584787
2005-11-06,22.0030045820136
2005-11-07,17.8947111134136
2005-11-08,8.4019964835857
2005-11-09,8.00830134444571
2005-11-10,13.3158214852334
2005-11-11,24.4079840518556
2005-11-12,18.7094352033789
2005-11-13,24.1021871219902
2005-11-14,24.424425998075
2005-11-15,23.2403150012996
2005-11-16,18.6458959349734
2005-11-17,11.1943940528725
2005-11-18,18.3355107217407
2005-11-19,22.1468856452029
2005-11-20,21.9918616344194
2005-11-21,27.7888906536422
2005-11-22,20.6492834961856
2005-11-23,21.8430645652534
2005-11-24,23.0370334836506
2005-11-25,7.39647699100587
2005-11-26,9.6210930326525
2005-11-27,32.9741319998899
2005-11-28,27.2583250604216
2005-11-29,17.1715827843657
2005-11-30,12.96222802823
2005-12-01,17.8105631570117
2005-12-02,9.07060210685648
2005-12-03,10.6608340384654
2005-12-04,30.0550676360372
2005-12-05,23.0623838575324
2005-12-06,12.7299118364418
2005-12-07,16.3875854461424
2005-12-08,25.9287938637074
2005-12-09,26.9637652225799
2005-12-10,18.536979721189
2005-12-11,7.32632119828517
2005-12-12,9.2350254868043
2005-12-13,14.6427350310932
2005-12-14,17.5855549397117
2005-12-15,19.3356106840421
2005-12-16,26.0959023763679
2005-12-17,24.4263444874077
2005-12-18,13.0539326879058
2005-12-19,23.6317868850766
2005-12-20,20.2916702058706
2005-12-21,16.792359425262
2005-12-22,17.7468020791844
2005-12-23,27.2112042218578
2005-12-24,17.8262442890677
2005-12-25,18.7804861844273
2005-12-26,25.6994648680326
2005-12-27,15.91691374474
2005-12-28,23.9489654225554
2005-12-29,28.7200063126425
2005-12-30,23.9477883431651
2005-12-31,24.1061049897493
2006-01-01,10.7460777288999
2006-01-02,9.3143853937662
2006-01-03,19.2530642730725
2006-01-04,7.80290591588241
2006-01-05,9.55162074029725
2006-01-06,14.9571118307902
2006-01-07,20.2824047101861
2006-01-08,24.9710053689704
2006-01-09,21.948851938195
2006-01-10,19.8012938760153
2006-01-11,25.2038070181742
2006-01-12,19.798027621421
2006-01-13,17.57141575659
2006-01-14,23.5284749311406
2006-01-15,25.9887578718117
2006-01-16,26.8596973440523
2006-01-17,30.510102513128
2006-01-18,22.2473408006489
2006-01-19,17.7978944905019
2006-01-20,22.4002965013917
2006-01-21,25.1754793484887
2006-01-22,27.6321855674765
2006-01-23,14.9307555310551
2006-01-24,18.816174611894
2006-01-25,22.5414664985812
2006-01-26,19.6027496372082
2006-01-27,7.70402031406524
2006-01-28,14.6003176428418
2006-01-29,6.67053738457628
2006-01-30,15.7037825356143
2006-01-31,19.5035070995393
2006-02-01,20.291150777049
2006-02-02,18.1480043379537
2006-02-03,22.9731610969377
2006-02-04,22.4131094091295
2006-02-05,24.860172932218
2006-02-06,22.4007952063404
2006-02-07,18.7563070318587
2006-02-08,16.3788096296651
2006-02-09,15.3462557055789
2006-02-10,8.46731487640787
2006-02-11,6.88486389770085
2006-02-12,12.488584228194
2006-02-13,12.4842118239074
2006-02-14,22.18441922355
2006-02-15,10.7399170945021
2006-02-16,13.8105315185053
2006-02-17,16.4844965206637
2006-02-18,13.4843398521519
2006-02-19,14.1873529151788
2006-02-20,21.1860194972986
2006-02-21,16.2203701916582
2006-02-22,23.4472210843364
2006-02-23,24.0649445401536
2006-02-24,16.4332827528267
2006-02-25,23.8058559958119
2006-02-26,28.6593722039597
2006-02-27,18.7615268163918
2006-02-28,22.357702962896
2006-03-01,17.1744313119556
2006-03-02,20.2188859326236
2006-03-03,18.6422101374138
2006-03-04,19.4918095811952
2006-03-05,23.3887212673546
2006-03-06,11.3440585284689
2006-03-07,16.9583353322882
2006-03-08,17.1037931040707
2006-03-09,23.7204740975555
2006-03-10,9.05610053433224
2006-03-11,20.0295383452656
2006-03-12,16.2031682691112
2006-03-13,23.7348451095546
2006-03-14,20.9209110331969
2006-03-15,16.8683560199093
2006-03-16,16.4683215192226
2006-03-17,21.0309269033009
2006-03-18,13.1127367543076
2006-03-19,19.1415578040885
2006-03-20,19.8232271533097
2006-03-21,15.4793096538318
2006-03-22,14.2315069955955
2006-03-23,12.9855491250017
2006-03-24,18.3729982830399
2006-03-25,14.4287260893322
2006-03-26,12.0305047002721
2006-03-27,11.5591390108722
2006-03-28,17.2366801891096
2006-03-29,3.86126729709917
2006-03-30,11.3000347703551
2006-03-31,14.0499154712376
2006-04-01,19.0157995959143
2006-04-02,15.9384676027102
2006-04-03,14.2425794116793
2006-04-04,18.3544099291467
2006-04-05,15.2092949518774
2006-04-06,7.49551454911366
2006-04-07,11.8304662652256
2006-04-08,16.0051069282291
2006-04-09,16.4465885116355
2006-04-10,19.469599030641
2006-04-11,18.009731131619
2006-04-12,19.0542874246639
2006-04-13,18.6577422869922
2006-04-14,20.456184062242
2006-04-15,13.4067014707219
2006-04-16,8.03216631666974
2006-04-17,11.1935365207138
2006-04-18,8.69567528142518
2006-04-19,17.0460822801612
2006-04-20,18.8353930648221
2006-04-21,20.3957495719729
2006-04-22,12.5676589698862
2006-04-23,19.5318076162408
2006-04-24,18.6889301784665
2006-04-25,15.2273875031711
2006-04-26,16.1105708236678
2006-04-27,15.4976442051412
2006-04-28,16.3789352666267
2006-04-29,13.7533599129715
2006-04-30,17.9876065237912
2006-05-01,16.1099767001301
2006-05-02,5.75796677215246
2006-05-03,19.2752949463768
2006-05-04,17.1792931318807
2006-05-05,14.345645434496
2006-05-06,12.4064093051687
2006-05-07,11.7292412568866
2006-05-08,5.87613308735218
2006-05-09,12.9651408976057
2006-05-10,14.6521521118164
2006-05-11,15.377396766704
2006-05-12,8.87864092167022
2006-05-13,15.5727334157015
2006-05-14,10.9981089689328
2006-05-15,9.81305035219708
2006-05-16,12.2295664905883
2006-05-17,16.1838005735124
2006-05-18,16.2447854601084
2006-05-19,15.7928837600484
2006-05-20,7.94533767881427
2006-05-21,10.0619541503235
2006-05-22,5.88673323371615
2006-05-23,3.47133976981451
2006-05-24,3.98037364989575
2006-05-25,7.55382879960789
2006-05-26,12.0708158978889
2006-05-27,14.5415041196602
2006-05-28,15.8439694226052
2006-05-29,13.5781267476543
2006-05-30,12.988548066678
2006-05-31,14.5813563482044
2006-06-01,8.83233550293095
2006-06-02,12.46007218754
2006-06-03,12.3816040731912
2006-06-04,14.2629230815031
2006-06-05,8.23597361307541
2006-06-06,9.82791510302793
2006-06-07,12.8684286824523
2006-06-08,10.4003411688629
2006-06-09,13.8735257850993
2006-06-10,12.92790524491
2006-06-11,8.36389113922332
2006-06-12,6.98676392692775
2006-06-13,12.9900453479361
2006-06-14,13.4935877448031
2006-06-15,15.0820312487052
2006-06-16,6.54741216248818
2006-06-17,10.3059034129397
2006-06-18,10.087870433776
2006-06-19,13.6287327816365
2006-06-20,14.856554153921
2006-06-21,15.0728014730247
2006-06-22,13.7717063620168
2006-06-23,14.3500631033109
2006-06-24,14.0615044029469
2006-06-25,12.9059060615357
2006-06-26,5.89519404247639
2006-06-27,14.4267250246056
2006-06-28,9.00579133837843
2006-06-29,11.9722913822524
2006-06-30,10.8895653629671
2006-07-01,13.6410990751615
2006-07-02,3.65789916852054
2006-07-03,10.6077598850734
2006-07-04,15.0999710876136
2006-07-05,14.5252364643563
2006-07-06,14.4576427318022
2006-07-07,14.9701821767218
2006-07-08,14.903380576528
2006-07-09,14.3290893857678
2006-07-10,4.75588413738658
2006-07-11,11.4374624862949
2006-07-12,14.4936263282515
2006-07-13,14.5007424241974
2006-07-14,14.1445984516406
2006-07-15,11.5330208166684
2006-07-16,15.106256986304
2006-07-17,14.8963948808252
2006-07-18,14.6865630541912
2006-07-19,15.9352638908262
2006-07-20,15.0696158102629
2006-07-21,15.9556078157729
2006-07-22,16.0392775488984
2006-07-23,15.6845948536986
2006-07-24,15.2564865531711
2006-07-25,15.8531692789815
2006-07-26,15.7914318323172
2006-07-27,14.4097612549
2006-07-28,12.2922333249184
2006-07-29,4.07509997615123
2006-07-30,2.68140601971243
2006-07-31,2.53617908089693
2006-08-01,4.59965804533959
2006-08-02,3.49784929064187
2006-08-03,9.17965397727132
2006-08-04,15.0927039624953
2006-08-05,15.4749431460176
2006-08-06,18.0024495583668
2006-08-07,17.7960925679688
2006-08-08,17.8858159416026
2006-08-09,17.6050939963639
2006-08-10,14.8749284404068
2006-08-11,15.8539344233937
2006-08-12,17.0578772359163
2006-08-13,15.9571340946985
2006-08-14,17.9084471946696
2006-08-15,16.806573169202
2006-08-16,18.0161790279663
2006-08-17,7.27615923866922
2006-08-18,9.22679537733154
2006-08-19,6.24159276158328
2006-08-20,13.2141753932553
2006-08-21,16.3758610407008
2006-08-22,20.8946220703056
2006-08-23,19.5620035078229
2006-08-24,19.8060285057947
2006-08-25,19.5235898429849
2006-08-26,19.9940247639742
2006-08-27,11.2644918584775
2006-08-28,14.9738660656476
2006-08-29,4.71158862369714
2006-08-30,19.6152964398091
2006-08-31,15.1670325297156
2006-09-01,12.8320013498302
2006-09-02,17.9254702577188
2006-09-03,20.4472191849146
2006-09-04,11.8792935995035
2006-09-05,18.1268119784462
2006-09-06,14.1083944705801
2006-09-07,22.1980724945632
2006-09-08,20.4638277679901
2006-09-09,20.9400668282909
2006-09-10,15.7630055611879
2006-09-11,20.8240320039224
2006-09-12,19.4644205973289
2006-09-13,20.4005139680747
2006-09-14,22.10482892026
2006-09-15,22.2770855699643
2006-09-16,3.17093458746901
2006-09-17,9.24620839910204
2006-09-18,13.7929058677468
2006-09-19,19.1940505136973
2006-09-20,9.26838628085391
2006-09-21,19.3790558071368
2006-09-22,17.9277537336022
2006-09-23,20.2591222785944
2006-09-24,5.12221360534884
2006-09-25,5.89959212675024
2006-09-26,11.2462993542997
2006-09-27,23.807096081493
2006-09-28,24.5998992792936
2006-09-29,5.99381776802343
2006-09-30,5.84257926225177
2006-10-01,8.41090644295231
2006-10-02,12.8490843461982
2006-10-03,15.5812725629619
2006-10-04,19.7965235976059
2006-10-05,11.6276828225737
2006-10-06,9.13993420327989
2006-10-07,10.2378801294961
2006-10-08,12.8985203967821
2006-10-09,16.1872750037377
2006-10-10,19.2453557985494
2006-10-11,24.8878917888344
2006-10-12,7.52883868772886
2006-10-13,6.28009284512562
2006-10-14,17.0952142092419
2006-10-15,17.2611373235282
2006-10-16,9.58393627313939
2006-10-17,7.15613544295707
2006-10-18,4.88277084457075
2006-10-19,5.82764897042021
2006-10-20,14.7108911091955
2006-10-21,20.4574343611116
2006-10-22,27.2317329754112
2006-10-23,27.2438529729492
2006-10-24,25.3660790017873
2006-10-25,24.1165132156301
2006-10-26,26.8055680525972
2006-10-27,20.0368100637166
2006-10-28,28.2461848239086
2006-10-29,28.7301854130512
2006-10-30,28.2671738050465
2006-10-31,25.829773097361
2006-11-01,10.3591607846256
2006-11-02,9.57250771371272
2006-11-03,17.1623522602719
2006-11-04,23.0967518592504
2006-11-05,24.131729229294
2006-11-06,20.3418645668957
2006-11-07,13.542866181712
2006-11-08,19.4033204688643
2006-11-09,29.7001154563851
2006-11-10,14.1868832477796
2006-11-11,27.3386398352723
2006-11-12,24.6513595751609
2006-11-13,21.4079019292313
2006-11-14,15.3094111803822
2006-11-15,23.2403150012996
2006-11-16,20.5489414887369
2006-11-17,22.7734852181235
2006-11-18,9.13398791979392
2006-11-19,13.9751266415087
2006-11-20,18.8971788980738
2006-11-21,10.9638058767285
2006-11-22,31.3650145008148
2006-11-23,31.6077132607743
2006-11-24,28.8331188796873
2006-11-25,21.1342213775678
2006-11-26,15.1009966919091
2006-11-27,10.0193404883371
2006-11-28,17.3286633419771
2006-11-29,16.9332455159077
2006-11-30,11.8498755900211
2006-12-01,24.4058490487933
2006-12-02,27.0304515220343
2006-12-03,25.2047612323052
2006-12-04,10.5821629215209
2006-12-05,17.2598279115189
2006-12-06,16.7045366301732
2006-12-07,16.069595288397
2006-12-08,23.7027320042546
2006-12-09,13.7656836247642
2006-12-10,12.653205066831
2006-12-11,15.6752992144209
2006-12-12,15.6759306970824
2006-12-13,22.0381221824914
2006-12-14,15.7565279048114
2006-12-15,17.3474801187657
2006-12-16,23.3919768316873
2006-12-17,23.9491709823105
2006-12-18,21.404615636844
2006-12-19,19.7347475818386
2006-12-20,22.0413790902099
2006-12-21,21.0075945851601
2006-12-22,14.0882856336936
2006-12-23,14.7245382056694
2006-12-24,15.7583978934506
2006-12-25,25.6202306610684
2006-12-26,23.7907213654847
2006-12-27,16.6326815068964
2006-12-28,14.962275952829
2006-12-29,17.4272578974178
2006-12-30,18.9377598267362
2006-12-31,10.9850056114595
2007-01-01,12.6545348737366
2007-01-02,16.4708213427835
2007-01-03,12.8125494611445
2007-01-04,10.7447300342617
2007-01-05,8.51806041802256
2007-01-06,11.6976052906685
2007-01-07,19.6464422486662
2007-01-08,17.8963887976208
2007-01-09,11.218451655635
2007-01-10,20.3576427730444
2007-01-11,27.5879659195966
2007-01-12,23.215026156446
2007-01-13,7.63919612721789
2007-01-14,27.6598735868232
2007-01-15,19.7923037524268
2007-01-16,29.4015526603687
2007-01-17,17.8023046044425
2007-01-18,8.98520623706787
2007-01-19,19.4653720005953
2007-01-20,11.5234752030799
2007-01-21,9.2198059600982
2007-01-22,11.0439630521201
2007-01-23,17.8669615250172
2007-01-24,21.4345181327202
2007-01-25,18.574969352406
2007-01-26,19.5234341345036
2007-01-27,23.1675996435569
2007-01-28,20.0709577885978
2007-01-29,16.9754016045127
2007-01-30,14.8320211922548
2007-01-31,12.4517558964856
2007-02-01,19.4990052097058
2007-02-02,14.6634151746205
2007-02-03,28.436243001024
2007-02-04,24.312810650345
2007-02-05,20.3496175910037
2007-02-06,23.0336758579917
2007-02-07,22.0779526592324
2007-02-08,8.94691626972166
2007-02-09,16.6108597666802
2007-02-10,15.4203677976107
2007-02-11,9.96529131083738
2007-02-12,23.9374657443507
2007-02-13,24.955058813111
2007-02-14,24.0780224071067
2007-02-15,22.8070208522204
2007-02-16,22.9558419773744
2007-02-17,25.941324251784
2007-02-18,18.0532316340969
2007-02-19,18.911763290808
2007-02-20,12.921950113086
2007-02-21,21.0192244016143
2007-02-22,25.6489485704637
2007-02-23,25.0866869467165
2007-02-24,25.074560948002
2007-02-25,18.3881390306246
2007-02-26,19.3205786384439
2007-02-27,10.2120100816399
2007-02-28,12.4801008958323
2007-03-01,22.6589634898016
2007-03-02,25.6220215162103
2007-03-03,23.4944063543354
2007-03-04,25.7490265938304
2007-03-05,24.7957500747186
2007-03-06,20.7185062292935
2007-03-07,16.4118340648421
2007-03-08,18.7422532115381
2007-03-09,22.4729332112858
2007-03-10,16.3805621156468
2007-03-11,15.5132283050071
2007-03-12,16.5144248532115
2007-03-13,17.6695644281418
2007-03-14,8.95433896832021
2007-03-15,23.7014831162099
2007-03-16,15.3044340885094
2007-03-17,11.6491921646514
2007-03-18,12.7253532914498
2007-03-19,10.2385345025651
2007-03-20,20.13265802114
2007-03-21,23.9046910923403
2007-03-22,12.3778503935161
2007-03-23,15.3779300152155
2007-03-24,22.228535847792
2007-03-25,23.4432523313643
2007-03-26,22.9620965113157
2007-03-27,21.4046680242397
2007-03-28,21.3098741826678
2007-03-29,22.3668442736405
2007-03-30,22.2709870607102
2007-03-31,16.4261491177648
2007-04-01,20.394327907744
2007-04-02,17.5453160712244
2007-04-03,17.5298341812519
2007-04-04,16.6740827940568
2007-04-05,8.64673970786995
2007-04-06,8.10542366137865
2007-04-07,11.8304662652256
2007-04-08,7.48221984958027
2007-04-09,15.2301729620781
2007-04-10,13.6211078623896
2007-04-11,18.1614963560964
2007-04-12,19.6607717953413
2007-04-13,10.7809628658055
2007-04-14,16.2945653140341
2007-04-15,18.4714440856257
2007-04-16,15.2821275747118
2007-04-17,15.7958399685161
2007-04-18,17.6652657622324
2007-04-19,17.7237984882759
2007-04-20,17.6317305877605
2007-04-21,12.0534272977819
2007-04-22,12.8679921352822
2007-04-23,13.9810198815462
2007-04-24,18.0894249474962
2007-04-25,16.2006436102124
2007-04-26,13.1936132625159
2007-04-27,5.41017704802761
2007-04-28,9.43644080543466
2007-04-29,11.1430837454493
2007-04-30,11.1328208190284
2007-05-01,19.3108184523263
2007-05-02,18.6980471397487
2007-05-03,13.6285806426723
2007-05-04,9.08822281886311
2007-05-05,16.3480115708526
2007-05-06,17.000239140509
2007-05-07,17.651401660464
2007-05-08,11.7929870685278
2007-05-09,4.39331179560417
2007-05-10,14.5783218559823
2007-05-11,16.3363579712488
2007-05-12,13.4482325025629
2007-05-13,13.8053535970694
2007-05-14,6.36260090822404
2007-05-15,12.9743729762628
2007-05-16,17.445210717451
2007-05-17,14.2019608118234
2007-05-18,11.1106877245896
2007-05-19,3.4071851044646
2007-05-20,9.77616825545232
2007-05-21,15.3308771598219
2007-05-22,3.61979674206877
2007-05-23,2.22905200407389
2007-05-24,9.53033622813729
2007-05-25,8.28360115512384
2007-05-26,16.6654072353237
2007-05-27,9.65826181270005
2007-05-28,13.7316139233773
2007-05-29,4.40571148543208
2007-05-30,7.3136152174775
2007-05-31,15.0903661292117
2007-06-01,14.4284934752872
2007-06-02,3.5252713849806
2007-06-03,10.6390708308021
2007-06-04,15.8595089837586
2007-06-05,15.1998410330317
2007-06-06,15.4111984005329
2007-06-07,15.0428817811434
2007-06-08,12.1392635324076
2007-06-09,14.5253973880185
2007-06-10,14.9553020116771
2007-06-11,13.7204302453722
2007-06-12,14.8746691194835
2007-06-13,15.232844484542
2007-06-14,13.9275824238625
2007-06-15,14.214210732899
2007-06-16,7.41508607167258
2007-06-17,12.8362565481056
2007-06-18,12.7625012062924
2007-06-19,12.9782064081869
2007-06-20,14.7120021969666
2007-06-21,14.5668895467935
2007-06-22,14.6389724189211
2007-06-23,14.8559747752861
2007-06-24,11.1704682086423
2007-06-25,3.43714807773584
2007-06-26,14.0636434783184
2007-06-27,14.2821338190199
2007-06-28,10.8134390172073
2007-06-29,7.34393504843776
2007-06-30,14.3615049409289
2007-07-01,13.7134469914396
2007-07-02,13.2101557529708
2007-07-03,14.3717825967904
2007-07-04,14.3759079205737
2007-07-05,14.3079483931672
2007-07-06,13.1534679393282
2007-07-07,14.5352980273142
2007-07-08,16.2810505458515
2007-07-09,14.6917838651919
2007-07-10,15.2060388695779
2007-07-11,5.41134784235716
2007-07-12,3.59782336805804
2007-07-13,12.4658374065691
2007-07-14,12.2540541607845
2007-07-15,7.60436711420024
2007-07-16,2.07613759404579
2007-07-17,3.53389120818154
2007-07-18,5.7951283838799
2007-07-19,15.1330769958771
2007-07-20,15.2885346220985
2007-07-21,15.8825866693441
2007-07-22,15.8931361994203
2007-07-23,2.23024115483888
2007-07-24,2.30476831321383
2007-07-25,8.67694047567875
