datematlab,y,m,d,Diadema,Mauá,Osasco,PqDPedroII,S.Amaro,S.Caetano,Taboão,S.Bernardo-Paulic,Cerqueira,Congonhas,Grajau,NS do Ó,
7.3236e+05,2005,2,13,22.958,29.083,39.208,NaN,26.696,24.167,NaN,23.583,25.417,36.917,NaN,NaN
7.3236e+05,2005,2,14,16.833,23.833,21.792,NaN,16.708,17.917,NaN,18.208,17.792,42.458,NaN,NaN
7.3236e+05,2005,2,15,17.042,15.667,24.167,NaN,25.348,13.625,NaN,15.458,17.583,43.75,NaN,NaN
7.3236e+05,2005,2,16,25.333,28.958,34.375,NaN,24.125,27.75,NaN,26,26.292,46.75,NaN,NaN
7.3236e+05,2005,2,17,41.958,39.333,62.25,NaN,46.042,35.958,NaN,44,52.583,58.5,NaN,NaN
7.3236e+05,2005,2,18,54.125,45.917,67.043,NaN,57.5,44.208,NaN,48.75,48.25,70.708,NaN,NaN
7.3236e+05,2005,2,19,36.75,41.042,50.048,NaN,37.917,36.625,NaN,37.667,33.375,60,NaN,NaN
7.3236e+05,2005,2,20,24.739,27.739,31.609,NaN,31.609,27.167,NaN,27.783,21.708,43.083,NaN,NaN
7.3236e+05,2005,2,21,28.042,28.125,38.208,NaN,30.381,26.75,NaN,27.542,23.917,52.792,NaN,NaN
7.3237e+05,2005,2,22,47.042,46.875,46.625,NaN,51.292,39.083,NaN,54.917,31.75,59.167,NaN,NaN
7.3237e+05,2005,2,23,52.917,70.667,78.667,NaN,65.875,56.833,NaN,56.667,55.083,83.609,NaN,NaN
7.3237e+05,2005,2,24,54.292,59.792,91.25,NaN,83.042,51.292,NaN,61.917,52.5,96.917,NaN,NaN
7.3237e+05,2005,2,25,49.25,48.292,97.625,NaN,68,45.917,NaN,56.917,52.417,71.435,NaN,NaN
7.3237e+05,2005,2,26,24.958,25.75,42.708,NaN,28.958,24.417,NaN,23.958,34,39.083,NaN,NaN
7.3237e+05,2005,2,27,17.458,19.042,NaN,NaN,22.318,15.875,NaN,14.625,NaN,28.542,NaN,NaN
7.3237e+05,2005,2,28,29.375,31.625,NaN,NaN,33,25.333,NaN,25,NaN,48.792,NaN,NaN
7.3237e+05,2005,3,1,28.667,31.417,0,NaN,46.65,28.667,NaN,30.833,NaN,53.75,NaN,NaN
7.3237e+05,2005,3,2,23.5,16.375,27.364,NaN,18.625,20.583,NaN,19.958,NaN,47.875,NaN,NaN
7.3237e+05,2005,3,3,21.208,19.333,30.208,24.5,17.792,20.125,NaN,18.917,NaN,46.208,NaN,NaN
7.3238e+05,2005,3,4,20.792,16.875,28.958,17.792,18.167,17.958,NaN,20.261,NaN,43.417,NaN,NaN
7.3238e+05,2005,3,5,14.75,14.042,21.5,14.409,14.304,12.542,NaN,23.917,NaN,30.625,NaN,NaN
7.3238e+05,2005,3,6,11.417,15.042,19.261,12.333,12.783,14.375,NaN,15.583,NaN,24.542,NaN,NaN
7.3238e+05,2005,3,7,34.5,24.917,43.417,28.167,30.958,25.875,NaN,28.5,NaN,24.917,NaN,NaN
7.3238e+05,2005,3,8,44.042,37.417,58.792,44.833,53.417,38.75,NaN,42.167,NaN,NaN,NaN,NaN
7.3238e+05,2005,3,9,43.875,49.75,66.667,44.917,80.455,38.958,52.714,47.792,41.9,74.556,NaN,NaN
7.3238e+05,2005,3,10,47.583,54.833,61.417,54.042,56.435,51.75,49.917,54.792,52.167,82.565,NaN,NaN
7.3238e+05,2005,3,11,69.042,62.75,88.458,104.29,82.208,60.417,71,64.333,77.792,91.875,NaN,NaN
7.3238e+05,2005,3,12,56.625,56.583,99.958,73.625,79.458,53.542,75.75,60.292,58.083,76.5,NaN,NaN
7.3238e+05,2005,3,13,38.292,42.458,60.087,NaN,65.136,30.708,48.583,40.545,36.833,44.565,NaN,NaN
7.3239e+05,2005,3,14,29.375,30.792,51.417,38.3,64.3,22.292,33.4,32.167,26.833,45,NaN,NaN
7.3239e+05,2005,3,15,30.435,23.042,39.083,28.773,28.25,26.667,NaN,21.182,22.304,37.583,NaN,NaN
7.3239e+05,2005,3,16,18.792,18.417,29.75,14.417,16.625,19.292,NaN,15.458,28.571,32.75,NaN,NaN
7.3239e+05,2005,3,17,25.708,28.5,41.708,20.042,29.208,24.167,NaN,21.739,29.5,41,NaN,NaN
7.3239e+05,2005,3,18,31.042,28.75,50.25,29.208,33.765,33.5,NaN,30.167,33.143,53,NaN,NaN
7.3239e+05,2005,3,19,31.958,34.75,44.625,28.125,23.818,30.875,NaN,25.25,36.538,60.833,NaN,NaN
7.3239e+05,2005,3,20,33.458,35.208,68.389,31.542,58.35,30.958,NaN,33.25,35.042,70.15,NaN,NaN
7.3239e+05,2005,3,21,35.583,26.917,58.583,37.25,51.087,32.25,NaN,29.667,31.708,56.708,NaN,NaN
7.3239e+05,2005,3,22,26.25,26.167,41.875,20.5,26.826,25.5,NaN,22.583,29.875,41.542,NaN,NaN
7.3239e+05,2005,3,23,27,26.833,36.958,22.167,28.167,27.167,NaN,31.083,29.625,45.292,NaN,NaN
7.324e+05,2005,3,24,14.542,13.208,23.542,11.625,15.478,14.792,NaN,14.958,16.208,49.417,NaN,NaN
7.324e+05,2005,3,25,12.042,15.292,17.304,11.182,13.739,11.958,NaN,12.708,9.375,31.917,NaN,NaN
7.324e+05,2005,3,26,20.667,19.958,26.167,27.917,17,19.583,NaN,20.208,18.25,42.333,NaN,NaN
7.324e+05,2005,3,27,19.125,15.458,24.5,21.25,25.167,14.167,NaN,14.733,13.667,31.5,NaN,NaN
7.324e+05,2005,3,28,22.958,20.375,33.75,20.792,22.217,23.292,NaN,34.364,28.792,42.75,NaN,NaN
7.324e+05,2005,3,29,29.708,26.917,45.708,26.708,36.25,28.125,NaN,27.833,32.625,41.5,NaN,NaN
7.324e+05,2005,3,30,37.333,39.208,57.042,41.667,38.5,33.125,NaN,33.208,36.292,58.167,NaN,NaN
7.324e+05,2005,3,31,39.333,43.958,55.458,44.083,43.708,42.042,NaN,40.083,58.25,69.125,NaN,NaN
7.324e+05,2005,4,1,45.625,42.833,61.583,29.917,63.333,36.042,NaN,39.333,35.304,64.125,NaN,NaN
7.324e+05,2005,4,2,36.083,34.833,58.625,43.292,49.333,32.773,NaN,30.917,37.708,47.913,NaN,NaN
7.3241e+05,2005,4,3,42.75,41.333,40.292,30.917,43.167,35.333,NaN,33.833,31.417,49.083,NaN,NaN
7.3241e+05,2005,4,4,21.708,22.652,39.909,18.333,18.182,21.667,NaN,20.583,23.083,54.125,NaN,NaN
7.3241e+05,2005,4,5,17.792,10.5,31.278,12.083,12.333,14.25,NaN,18.917,14.857,43.708,NaN,NaN
7.3241e+05,2005,4,6,31.25,25.167,58.043,24.917,41.696,28.5,NaN,31.333,57.5,62.5,NaN,NaN
7.3241e+05,2005,4,7,33.292,30.792,63.208,29.333,42.083,26.583,NaN,34.542,32.292,45.667,NaN,NaN
7.3241e+05,2005,4,8,49.542,39.417,86.083,59.857,NaN,40.958,NaN,56.833,52.833,84.083,NaN,NaN
7.3241e+05,2005,4,9,25.167,29.958,39.083,24.583,24.87,27.625,NaN,28.125,26.333,47.833,NaN,NaN
7.3241e+05,2005,4,10,43.542,35.208,67.333,17.364,68.05,35.375,NaN,47,37.708,91.455,NaN,NaN
7.3241e+05,2005,4,11,50.167,46.625,86,55.182,86.682,42.833,NaN,45.917,42.75,71.417,NaN,NaN
7.3241e+05,2005,4,12,56.833,47.333,78.458,48.708,76.087,43.458,NaN,48.083,51.958,66.833,NaN,NaN
7.3242e+05,2005,4,13,46.824,52.417,67.417,38.583,56.826,42.167,NaN,44.042,39.458,77.792,NaN,NaN
7.3242e+05,2005,4,14,57.909,45.833,72.625,54.333,59.75,46.833,NaN,63.333,45.875,74.87,NaN,NaN
7.3242e+05,2005,4,15,55,51,98.417,52.917,68.833,50.083,NaN,65.417,53.917,68.792,NaN,NaN
7.3242e+05,2005,4,16,59.75,57.875,88.167,54.708,64.458,48.167,NaN,51,47.864,78.292,NaN,NaN
7.3242e+05,2005,4,17,17.792,20.458,20.75,16.667,15.318,21,NaN,23.292,20.304,39.87,NaN,NaN
7.3242e+05,2005,4,18,25.458,26.417,49.083,22.292,30.727,31.583,NaN,26.125,27.917,51.417,NaN,NaN
7.3242e+05,2005,4,19,42.208,50.542,75.875,38.042,47.708,43.5,NaN,47.167,40.5,54.583,NaN,NaN
7.3242e+05,2005,4,20,58.958,61.5,88.875,67.542,67.875,57.75,NaN,84,66.75,83,NaN,NaN
7.3242e+05,2005,4,21,32.75,33.333,56.696,28.333,39.208,28.417,NaN,32.708,26.875,54.083,NaN,NaN
7.3242e+05,2005,4,22,22.25,17.792,40.217,20.083,19.652,21.333,NaN,21.292,22.542,39.333,NaN,NaN
7.3243e+05,2005,4,23,28.292,22.042,47.565,23.5,23.227,24.958,NaN,28.667,28.333,38.545,NaN,NaN
7.3243e+05,2005,4,24,33.5,25.125,66.583,24.75,46.917,28.875,NaN,33.042,31.667,51.333,NaN,NaN
7.3243e+05,2005,4,25,32.542,24.042,68.652,34.625,35.87,27.542,NaN,30.917,33.167,48.958,NaN,NaN
7.3243e+05,2005,4,26,14.5,9.3333,24.45,15.583,9.8696,13.208,NaN,17.208,12.913,46.208,NaN,NaN
7.3243e+05,2005,4,27,21.083,14.417,30.125,18.75,16.125,18,NaN,19.958,19.333,42.167,NaN,NaN
7.3243e+05,2005,4,28,24.125,17.458,65.783,27.833,31.542,22.417,NaN,24.125,30.292,23.833,NaN,NaN
7.3243e+05,2005,4,29,31,53.333,59.043,29.458,32.958,30.833,NaN,29.708,35.833,NaN,NaN,NaN
7.3243e+05,2005,4,30,12.13,14.417,33.864,13.542,17.261,13.75,NaN,30.292,14.667,NaN,NaN,NaN
7.3243e+05,2005,5,1,14.792,20.417,20.304,9.75,12.217,13.792,NaN,12.917,14.833,NaN,NaN,NaN
7.3243e+05,2005,5,2,23.375,14.5,35.542,22.045,16.083,20.083,NaN,20.208,23.318,67.4,NaN,NaN
7.3244e+05,2005,5,3,27.792,20.292,42.292,44.826,24.917,25,NaN,24.417,25.625,37.875,NaN,NaN
7.3244e+05,2005,5,4,32.375,29.042,57.955,NaN,34.542,29.375,NaN,35.458,34.542,37.833,NaN,NaN
7.3244e+05,2005,5,5,38,40.667,65.273,NaN,44.167,34.458,NaN,38.292,41.5,47.375,NaN,NaN
7.3244e+05,2005,5,6,41.25,33.583,70.917,NaN,57.292,37,NaN,52.208,35.917,45.625,NaN,NaN
7.3244e+05,2005,5,7,43.333,40.125,74.917,NaN,68.042,38.542,NaN,41.542,43.478,47.042,NaN,NaN
7.3244e+05,2005,5,8,40.292,34.583,72.792,NaN,58.087,40.833,NaN,47.875,37.625,43.292,NaN,NaN
7.3244e+05,2005,5,9,38.458,30.667,71.75,NaN,52.875,36.958,NaN,44.333,32.292,47.875,NaN,NaN
7.3244e+05,2005,5,10,54.75,45.5,107.38,NaN,69.833,45.208,NaN,69,55.208,51.792,NaN,NaN
7.3244e+05,2005,5,11,59.25,52.417,117.26,NaN,76.625,49.75,NaN,92.333,47.375,58.708,NaN,NaN
7.3244e+05,2005,5,12,100.38,68.208,104.17,NaN,85,74.875,NaN,99.958,83.75,99.708,NaN,NaN
7.3245e+05,2005,5,13,53.083,51.25,114.33,NaN,75.5,50.75,NaN,98.583,40.833,45.833,NaN,NaN
7.3245e+05,2005,5,14,47,49.083,100.17,NaN,56.375,40.167,NaN,41.5,40.458,45.5,NaN,NaN
7.3245e+05,2005,5,15,37.333,40.417,73.833,NaN,79.435,35.045,NaN,39.417,32.167,46.042,NaN,NaN
